"RetrieveAndCompare","1269659004","zouleba","-1","0.9","0.1","1652","-1","-1","2","0","0","0","0","-1","-1","2","4","-1","0","-1","4","2","0.8","-0.8","-1","1","18278","0","0","17:56:07"
"RetrieveAndCompare","1269659004","zouleba","-1","0.9","0.1","175","-1","-1","2","0","0","1","0","-1","-1","2","4","-1","0","-1","4","2","0.8","-0.8","-1","1","22459","0","0","17:56:09"
"RetrieveAndCompare","1269659004","zouleba","-1","0.9","0.1","1197","-1","-1","2","0","0","2","0","-1","-1","4","2","1","0","-1","4","2","0.8","-0.8","-1","0","25149","0","0","17:56:13"
"RetrieveAndCompare","1269659004","zouleba","-1","0.7","0.3","430","-1","-1","2","0","0","3","2","-1","-1","3","8","-1","0","-1","8","3","0.4","-0.4","-1","1","28860","0","0","17:56:16"
"RetrieveAndCompare","1269659004","zouleba","-1","0.7","0.3","527","1","-1","2","0","0","4","2","-1","-1","3","8","-1","0","-1","8","3","0.4","-0.4","-1","1","31802","0","0","17:56:19"
"RetrieveAndCompare","1269659004","zouleba","-1","0.7","0.3","155","-1","-1","2","0","0","5","2","-1","-1","3","8","-1","0","-1","8","3","0.4","-0.4","-1","1","34846","0","0","17:56:22"
"RetrieveAndCompare","1269659004","zouleba","-1","0.6","0.4","535","-1","-1","2","0","0","6","3","-1","-1","1","5","-1","0","-1","5","1","0.2","-0.2","-1","1","37514","0","0","17:56:25"
"RetrieveAndCompare","1269659004","zouleba","-1","0.6","0.4","4575","-1","-1","2","0","0","7","3","-1","-1","1","5","-1","0","-1","5","1","0.2","-0.2","-1","1","40562","0","0","17:56:32"
"RetrieveAndCompare","1269659004","zouleba","-1","0.6","0.4","224","1","-1","2","0","0","8","3","-1","-1","1","5","-1","0","-1","5","1","0.2","-0.2","-1","1","47649","0","0","17:56:34"
"RetrieveAndCompare","1269659004","zouleba","-1","0.8","0.2","528","-1","-1","2","0","0","9","1","-1","-1","6","7","-1","0","-1","7","6","0.6","-0.6","-1","1","50386","0","0","17:56:38"
"RetrieveAndCompare","1269659004","zouleba","-1","0.8","0.2","520","1","-1","1","1","0","10","1","-1","-1","7","6","-1","0","-1","7","6","0.6","-0.6","-1","0","53427","0","0","17:56:41"
"RetrieveAndCompare","1269659004","zouleba","-1","0.8","0.2","1014","1","-1","2","0","0","11","1","-1","-1","6","7","-1","0","-1","7","6","0.6","-0.6","-1","1","56460","0","0","17:56:44"
"RetrieveAndCompare","1269659004","zouleba","0","0.9","0","1261","1","-1","1","1","1","0","-1","9","0","-1","-1","-1","0","-1","-1","-1","0.8","-1","0","0","66925","-1","0","17:56:55"
"RetrieveAndCompare","1269659004","zouleba","0","0.9","0.1","875","1","-1","1","1","1","1","-1","9","1","-1","-1","1","0","-1","-1","-1","0.8","-0.8","0","1","70695","-1","0","17:56:58"
"RetrieveAndCompare","1269659004","zouleba","0","0.9","0.2","356","1","-1","1","1","1","2","-1","9","2","-1","-1","1","0","-1","-1","-1","0.8","-0.6","0","1","74078","-1","0","17:57:01"
"RetrieveAndCompare","1269659004","zouleba","0","0.9","0.3","2637","1","-1","1","1","1","3","-1","9","3","-1","-1","-1","0","-1","-1","-1","0.8","-0.4","0","0","76941","-1","0","17:57:06"
"RetrieveAndCompare","1269659004","zouleba","0","0.6","0.4","371","1","-1","2","0","1","4","-1","6","4","-1","-1","-1","0","-1","-1","-1","0.2","-0.2","1","1","82088","-1","0","17:57:09"
"RetrieveAndCompare","1269659004","zouleba","0","0.1","0","742","-1","-1","1","1","1","5","-1","1","0","-1","-1","-1","0","-1","-1","-1","-0.8","-1","0","0","84964","-1","0","17:57:12"
"RetrieveAndCompare","1269659004","zouleba","0","0.1","0.1","717","-1","-1","1","1","1","6","-1","1","1","-1","-1","1","0","-1","-1","-1","-0.8","-0.8","0","1","88214","-1","0","17:57:16"
"RetrieveAndCompare","1269659004","zouleba","0","0.1","0.2","860","-1","1","1","0","1","7","-1","1","2","-1","-1","1","0","-1","-1","-1","-0.8","-0.6","0","1","91438","-1","0","17:57:19"
"RetrieveAndCompare","1269659004","zouleba","0","0.1","0.3","1008","1","-1","1","0","1","8","-1","1","3","-1","-1","-1","0","-1","-1","-1","-0.8","-0.4","0","0","94802","-1","0","17:57:22"
"RetrieveAndCompare","1269659004","zouleba","0","0.7","0.3","1163","1","-1","1","1","1","9","-1","7","3","-1","-1","-1","0","-1","-1","-1","0.4","-0.4","1","0","98313","-1","0","17:57:26"
"RetrieveAndCompare","1269659004","zouleba","0","0.8","0","1046","1","-1","1","1","1","10","-1","8","0","-1","-1","-1","0","-1","-1","-1","0.6","-1","0","0","101980","-1","0","17:57:30"
"RetrieveAndCompare","1269659004","zouleba","0","0.8","0.1","992","1","-1","1","1","1","11","-1","8","1","-1","-1","-1","0","-1","-1","-1","0.6","-0.8","0","0","105530","-1","0","17:57:33"
"RetrieveAndCompare","1269659004","zouleba","2","0","0","3729","-1","-1","0","1","1","0","-1","0","-1","-1","-1","-1","0","-1","-1","-1","-1","-1","1","0","116442","0","0.31","17:57:47"
"RetrieveAndCompare","1269659004","zouleba","2","0.4","0","5862","-1","-1","50","0","1","1","-1","4","-1","-1","-1","-1","0","-1","-1","-1","-0.2","-1","0","0","120884","10","0.87","17:57:53"
